Timestamps,WindSpeed,StdDevWindSpeed,WindDirAbs,WindDirRel,Power,MaxPower,MinPower,StdDevPower,AvgRPow,Pitch,GenRPM,RotorRPM,EnvirTemp,NacelTemp,GearOilTemp,GearBearTemp,GenPh1Temp,GenPh2Temp,GenPh3Temp,GenBearTemp
2019/11/27 21:00,6.6,0.6,353.7,0.8,140.3,235.9,81.0,27.6,0.0,-1.9,1259,20.3,9,16,45,60,46,56,46,44
2019/11/27 22:00,5.6,0.6,343.3,-2.3,77.0,130.7,21.7,23.0,0.0,-1.8,1078,17.4,9,17,45,57,48,59,49,42
2019/11/27 23:00,6.2,0.4,324.3,-1.7,107.6,142.7,81.5,13.4,0.0,-1.9,1171,18.9,8,16,45,58,44,54,44,36
2019/11/28 0:00,5.2,0.3,335.1,3.5,61.6,81.9,44.9,6.4,0.0,-1.6,1012,16.3,8,15,43,56,40,50,40,31
2019/11/28 1:00,3.0,0.6,339.3,0.2,5.5,20.7,-4.7,6.8,2.5,0.3,1005,16.2,7,14,42,54,36,46,36,29
2019/11/28 2:00,2.7,0.4,326.7,1.7,-0.6,-0.5,-4.6,0.4,-0.5,3.0,1250,20.2,8,14,43,60,33,44,34,36
2019/11/28 3:00,5.0,0.3,329.4,1.5,54.6,76.5,40.6,7.7,0.0,-1.4,1003,16.2,9,15,44,55,38,49,39,39
2019/11/28 4:00,5.6,0.3,326.6,0.2,74.9,93.4,56.0,7.7,0.0,-1.9,1069,17.2,9,16,44,56,44,54,45,42
2019/11/28 5:00,4.8,0.2,337.0,4.0,44.4,55.6,30.6,6.0,0.0,-1.2,1000,16.1,9,17,43,55,48,59,49,46
2019/11/28 6:00,3.1,0.8,326.8,-5.6,-1.6,1.7,-5.5,0.9,0.3,0.5,1113,17.9,9,16,43,55,43,53,43,35
2019/11/28 7:00,2.2,0.8,341.8,-8.5,-0.7,-0.6,-4.5,0.6,-0.7,0.3,718,11.6,9,14,41,48,33,43,33,29
2019/11/28 8:00,3.3,0.7,10.9,1.0,-0.7,-0.6,-4.6,0.6,-0.6,2.5,1248,20.1,9,15,41,57,34,44,35,36
2019/11/28 9:00,5.4,0.4,8.3,5.4,65.9,83.0,46.7,8.2,0.0,-1.8,1035,16.7,9,16,43,57,39,49,40,40
2019/11/28 10:00,4.6,0.3,3.7,2.6,37.2,53.1,23.1,7.0,0.0,-0.9,1000,16.1,9,17,44,56,42,52,43,42
2019/11/28 11:00,3.3,0.6,13.5,-0.5,5.5,22.7,-8.6,6.5,2.6,0.3,1042,16.8,10,18,44,55,46,57,47,44
2019/11/28 12:00,4.2,0.4,25.0,-2.9,24.1,38.7,7.8,7.0,0.0,-0.5,1000,16.1,10,18,44,56,48,58,49,46
2019/11/28 13:00,4.7,0.7,41.0,-1.2,45.5,96.7,0.2,20.0,0.0,-1.1,1012,16.3,10,17,43,55,44,55,45,36
2019/11/28 14:00,5.6,0.8,45.6,-0.2,82.5,147.0,19.9,25.3,0.0,-1.6,1097,17.7,9,16,43,58,43,54,43,37
2019/11/28 15:00,3.0,0.8,55.2,0.5,2.4,27.7,-6.5,7.4,1.8,1.0,1126,18.2,9,15,43,55,38,49,38,33
2019/11/28 16:00,2.6,0.7,53.1,3.8,-0.6,-0.6,-4.5,0.4,-0.5,0.9,1139,18.4,9,15,43,56,34,44,34,36
2019/11/28 17:00,3.8,0.6,62.9,3.3,16.7,36.1,-0.5,7.8,0.0,-0.2,1000,16.1,9,16,43,56,38,48,39,40
2019/11/28 18:00,4.1,1.0,53.8,-3.3,26.2,65.7,-5.0,20.7,2.4,-0.5,1011,16.3,8,16,44,58,40,50,41,41
2019/11/28 19:00,4.2,0.8,31.4,1.9,30.3,76.5,-2.6,18.7,0.0,-0.6,1001,16.1,8,16,44,56,42,52,42,43
2019/11/28 20:00,6.1,0.4,31.5,2.8,104.4,133.1,64.9,13.0,0.0,-1.9,1155,18.6,7,17,44,57,47,58,48,45
2019/11/28 21:00,3.5,0.3,8.8,2.9,13.7,22.3,1.3,4.6,0.0,0.0,1000,16.1,6,15,44,55,42,53,42,34
2019/11/28 22:00,5.6,0.3,33.7,-0.9,91.4,115.2,75.9,10.3,0.0,-1.9,1070,17.2,5,14,42,56,39,49,39,29
2019/11/28 23:00,6.2,0.3,44.5,3.9,113.8,141.1,83.0,11.7,0.0,-1.9,1166,18.8,5,13,43,58,39,49,39,30
2019/11/29 0:00,6.6,0.3,44.4,-1.8,139.8,174.5,105.9,15.4,0.0,-1.9,1258,20.3,5,13,45,60,40,50,40,33
2019/11/29 1:00,6.0,0.3,42.3,3.2,104.3,126.1,86.0,8.5,0.0,-1.9,1126,18.2,5,12,45,57,38,49,38,31
2019/11/29 2:00,5.0,0.2,45.6,1.6,56.7,92.4,36.2,13.0,0.0,-1.4,1002,16.2,5,12,44,57,37,47,37,30
2019/11/29 3:00,2.9,0.6,36.6,1.0,1.0,111.3,-6.5,12.7,-0.7,2.0,1229,19.8,5,12,44,59,33,43,34,35
2019/11/29 4:00,5.8,0.4,17.1,0.4,84.5,112.5,55.4,14.6,0.0,-1.9,1101,17.8,5,13,46,59,42,52,42,41
2019/11/29 5:00,4.8,0.5,23.4,4.8,52.6,88.5,23.4,15.1,0.0,-1.2,1010,16.3,5,14,45,56,46,56,46,44
2019/11/29 6:00,5.1,0.2,44.2,5.4,59.5,73.5,44.8,5.7,0.0,-1.6,1002,16.2,5,14,43,55,48,59,48,41
2019/11/29 7:00,5.0,0.2,24.2,2.6,53.2,68.1,42.7,4.9,0.0,-1.4,1001,16.1,4,13,42,55,41,52,41,33
2019/11/29 8:00,4.3,0.2,19.5,1.7,33.3,41.3,26.9,3.3,0.0,-0.6,1000,16.1,4,12,42,54,35,46,36,27
2019/11/29 9:00,1.5,0.2,13.2,2.4,-0.6,-0.6,-3.7,0.1,-0.4,0.8,963,15.5,5,11,41,55,34,44,35,32
2019/11/29 10:00,1.4,0.3,29.1,18.3,-0.6,-0.6,-4.5,0.3,-0.4,0.8,678,10.9,6,12,41,48,34,44,34,34
2019/11/29 11:00,1.8,0.4,31.1,20.3,-0.6,-0.6,-4.6,0.3,-0.4,0.7,732,11.8,7,13,40,49,33,43,34,33
2019/11/29 12:00,1.4,0.4,229.6,-141.2,-0.5,-0.5,-4.5,0.4,-0.3,14.6,2,0.0,7,12,38,42,32,42,33,32
2019/11/29 13:00,1.6,0.2,220.4,10.0,-0.6,-0.6,-4.5,0.3,-0.4,0.9,831,13.4,7,14,38,52,32,42,32,34
2019/11/29 14:00,2.8,1.0,94.6,-34.5,-1.6,-0.5,-6.4,1.1,-3.1,7.1,480,7.5,7,13,37,42,31,41,32,32
2019/11/29 15:00,2.3,0.6,95.2,11.5,-0.7,-0.6,-4.5,0.5,-0.6,0.6,914,14.7,8,15,39,52,31,41,32,35
2019/11/29 16:00,4.5,0.3,93.1,0.6,34.1,52.2,20.5,5.9,0.0,-0.7,1000,16.1,7,15,41,55,33,43,34,38
2019/11/29 17:00,4.2,0.3,89.0,4.4,24.7,41.5,12.1,6.4,0.0,-0.5,1000,16.1,7,16,42,55,39,49,39,40
2019/11/29 18:00,6.0,0.5,87.6,3.0,92.3,122.7,56.4,12.9,0.0,-1.8,1132,18.3,7,16,43,56,45,56,46,45
2019/11/29 19:00,5.1,0.5,89.8,3.0,59.6,84.4,19.5,10.6,0.0,-1.5,1012,16.3,7,16,43,55,49,59,49,43
2019/11/29 20:00,6.0,0.5,90.5,-2.1,102.3,178.1,60.5,23.5,0.0,-1.8,1132,18.2,7,15,42,57,43,54,43,37
2019/11/29 21:00,7.5,0.9,102.7,1.0,232.6,349.7,62.7,60.6,0.0,-1.8,1422,22.9,7,15,46,62,48,59,48,40
2019/11/29 22:00,7.7,0.8,89.9,-2.9,263.9,408.6,133.1,53.9,0.0,-1.8,1458,23.5,6,15,49,66,49,59,48,42
2019/11/29 23:00,5.6,0.4,104.3,5.6,79.8,122.4,59.9,10.8,0.0,-1.8,1058,17.1,6,14,50,59,48,58,48,40
2019/11/30 0:00,6.5,0.9,130.2,0.0,152.7,307.5,63.0,49.3,0.0,-1.8,1236,19.9,7,14,49,62,47,58,47,40
2019/11/30 1:00,6.2,0.7,129.5,1.6,124.5,219.0,69.4,33.3,0.0,-1.8,1183,19.1,7,14,49,62,48,59,47,40
2019/11/30 2:00,7.6,0.9,122.9,1.0,246.2,363.0,74.2,61.5,0.0,-1.8,1436,23.2,7,14,50,65,54,65,53,42
2019/11/30 3:00,7.3,0.9,121.7,0.1,206.2,347.0,96.6,39.6,0.0,-1.8,1382,22.3,7,15,51,64,54,65,54,43
2019/11/30 4:00,8.2,0.9,119.7,-4.8,298.2,451.5,139.0,68.2,0.0,-1.9,1524,24.6,7,15,51,65,57,68,56,44
2019/11/30 5:00,7.2,0.9,126.2,1.0,201.3,310.9,58.7,45.3,0.0,-1.7,1377,22.2,7,15,54,66,54,65,54,45
2019/11/30 6:00,8.0,0.7,115.3,0.8,286.1,366.6,180.7,37.5,0.0,-1.8,1511,24.4,7,15,54,67,55,66,54,46
2019/11/30 7:00,7.7,0.9,109.9,1.1,255.1,396.5,123.0,62.3,0.0,-1.8,1458,23.5,7,15,54,67,56,67,55,46
2019/11/30 8:00,7.8,0.6,91.9,0.2,260.9,345.4,164.0,33.3,0.0,-1.9,1466,23.7,6,14,54,67,56,67,55,46
2019/11/30 9:00,6.8,0.6,89.3,-0.9,167.7,245.6,92.5,30.7,0.0,-1.7,1315,21.2,6,14,54,65,53,64,53,45
2019/11/30 10:00,6.7,0.6,90.0,-0.2,162.6,233.7,94.0,23.7,0.0,-1.7,1300,21.0,7,14,52,63,50,60,50,42
2019/11/30 11:00,6.2,0.7,96.2,-0.4,123.0,188.7,-2.2,30.0,0.0,-1.6,1225,19.7,7,13,50,62,48,58,48,40
2019/11/30 12:00,6.1,0.8,98.9,2.3,112.5,189.7,27.9,34.7,0.0,-1.7,1166,18.8,8,14,47,59,45,55,44,35
2019/11/30 13:00,5.9,0.6,93.8,-0.2,101.7,152.9,56.5,20.0,0.0,-1.8,1119,18.0,8,14,46,57,41,52,41,32
2019/11/30 14:00,5.8,0.6,85.5,0.3,92.1,168.4,37.4,27.5,0.0,-1.8,1106,17.8,8,14,44,56,38,49,38,30
2019/11/30 15:00,5.7,0.8,71.8,-3.2,92.6,151.5,38.8,26.7,0.0,-1.6,1108,17.9,8,14,44,58,39,49,39,33
2019/11/30 16:00,5.2,0.4,74.3,1.6,68.3,100.1,42.7,11.8,0.0,-1.6,1024,16.5,7,13,43,55,37,47,37,30
2019/11/30 17:00,5.9,0.7,83.8,-1.2,98.8,163.1,29.5,25.6,0.0,-1.8,1118,18.0,7,13,43,56,36,46,36,30
2019/11/30 18:00,4.9,0.5,82.9,-2.1,52.8,84.3,21.1,13.8,0.0,-1.3,1012,16.3,6,13,43,55,35,45,35,29
2019/11/30 19:00,4.8,0.3,80.1,3.3,47.2,62.1,36.7,5.6,0.0,-1.2,1001,16.1,7,13,42,55,35,45,36,34
2019/11/30 20:00,5.2,0.8,119.7,-0.4,67.9,135.6,12.0,28.3,0.0,-1.4,1050,16.9,8,15,43,58,39,49,39,40
2019/11/30 21:00,6.9,0.8,109.0,3.8,171.6,258.3,87.0,36.9,0.0,-1.8,1308,21.1,7,15,46,60,49,60,49,40
2019/11/30 22:00,5.2,0.4,90.3,-1.2,64.5,88.0,34.7,9.5,0.0,-1.6,1021,16.5,7,14,46,57,44,55,44,37
2019/11/30 23:00,5.7,0.4,81.5,-1.7,90.7,138.9,48.8,17.6,0.0,-1.8,1096,17.7,7,14,45,58,41,51,41,34
2019/12/1 0:00,4.7,0.2,45.1,-6.7,43.3,54.9,32.5,4.4,0.0,-1.0,1000,16.1,6,13,43,55,36,47,37,28
2019/12/1 1:00,6.2,0.4,23.1,2.6,118.6,161.3,68.0,20.5,0.0,-1.9,1171,18.9,5,13,42,58,36,47,36,28
2019/12/1 2:00,5.5,0.3,25.3,0.3,78.7,101.0,59.6,8.3,0.0,-1.8,1042,16.8,5,12,42,56,35,46,35,29
2019/12/1 3:00,5.4,0.4,15.8,1.3,69.0,107.9,41.6,11.7,0.0,-1.8,1037,16.7,5,11,42,56,35,45,35,31
2019/12/1 4:00,5.3,0.3,14.5,-3.4,61.9,80.6,50.2,6.1,0.0,-1.8,1014,16.3,5,13,43,55,41,51,41,41
2019/12/1 5:00,5.1,0.6,8.3,2.0,58.1,95.9,26.4,16.5,0.0,-1.4,1029,16.6,5,14,43,56,47,57,47,46
2019/12/1 6:00,6.2,0.5,19.0,1.9,124.5,181.1,61.6,21.1,0.0,-1.8,1180,19.0,5,14,43,58,48,59,48,39
2019/12/1 7:00,4.9,0.3,345.9,3.6,52.5,74.2,37.0,6.5,0.0,-1.2,1000,16.1,5,13,42,55,40,50,40,33
2019/12/1 8:00,6.5,0.5,4.8,1.9,142.7,216.0,91.0,22.9,0.0,-1.9,1221,19.7,4,12,42,57,38,48,38,29
2019/12/1 9:00,5.5,0.4,346.0,-5.8,74.9,113.0,42.2,13.4,0.0,-1.8,1047,16.9,4,11,42,55,35,46,35,28
2019/12/1 10:00,2.3,0.7,348.7,-8.8,-0.9,1.8,-13.3,1.1,2.3,0.5,824,13.3,6,11,42,53,34,44,34,30
2019/12/1 11:00,5.0,0.7,352.8,4.2,55.8,112.5,16.6,19.1,0.0,-1.3,1024,16.5,7,13,42,56,35,45,36,37
2019/12/1 12:00,5.5,0.7,353.9,-2.6,78.1,154.9,23.8,26.6,0.0,-1.6,1077,17.4,7,15,43,57,42,53,43,42
2019/12/1 13:00,4.9,1.0,346.4,-5.0,50.6,103.5,1.4,25.6,0.0,-1.2,1035,16.7,8,16,43,56,47,57,47,46
2019/12/1 14:00,4.2,0.6,8.9,8.5,27.8,129.6,-3.8,22.1,-0.3,0.3,1072,17.3,8,15,42,56,43,53,43,36
2019/12/1 15:00,5.5,1.0,357.4,-6.3,75.1,178.9,9.9,41.9,0.0,-1.5,1091,17.6,8,15,43,56,41,51,41,33
2019/12/1 16:00,5.2,0.4,326.5,2.4,59.6,90.2,20.6,13.9,0.0,-1.6,1017,16.4,6,14,42,55,37,47,37,29
2019/12/1 17:00,5.2,0.5,323.3,0.3,63.6,98.2,23.0,17.9,0.0,-1.5,1034,16.7,5,13,42,55,35,45,35,26
2019/12/1 18:00,6.4,0.3,339.6,5.6,135.6,172.1,107.9,13.5,0.0,-1.9,1217,19.6,5,12,42,58,36,47,36,29
2019/12/1 19:00,6.6,0.2,338.4,4.6,150.8,165.3,123.3,5.9,0.0,-1.9,1241,20.0,5,12,44,59,38,48,38,30
2019/12/1 20:00,5.6,0.3,336.3,-0.5,79.9,99.4,52.9,9.9,0.0,-1.8,1065,17.2,4,11,44,57,36,47,36,31
2019/12/1 21:00,2.9,0.5,326.8,-6.5,0.3,15.1,-6.3,3.8,2.3,0.5,1050,16.9,4,11,43,55,34,45,35,32
2019/12/1 22:00,5.4,0.4,326.0,3.3,72.3,100.3,47.8,11.2,0.0,-1.8,1037,16.7,4,12,43,57,36,47,37,37
2019/12/1 23:00,5.3,0.3,333.2,1.2,68.4,86.3,46.9,11.9,0.0,-1.7,1025,16.5,4,13,43,55,41,51,42,41
2019/12/2 0:00,7.4,0.3,337.3,4.6,197.8,252.4,161.1,20.3,0.0,-1.9,1393,22.5,4,14,44,60,50,61,50,41
2019/12/2 1:00,6.0,0.4,323.5,-1.0,102.6,140.6,70.6,19.7,0.0,-1.9,1132,18.3,4,13,47,59,48,58,47,39
2019/12/2 2:00,6.0,0.3,342.2,3.3,102.8,123.0,76.7,10.8,0.0,-1.9,1125,18.1,5,12,46,57,42,53,42,32
2019/12/2 3:00,3.9,0.4,318.6,-1.9,20.7,27.6,12.4,3.5,0.0,-0.3,1000,16.1,4,12,43,55,37,47,37,28
2019/12/2 4:00,5.0,0.2,314.7,6.5,47.7,60.1,34.7,7.0,0.0,-1.4,1001,16.2,4,11,42,55,34,45,35,30
2019/12/2 5:00,3.5,0.1,310.4,0.2,7.6,13.8,1.5,2.2,0.0,0.0,1000,16.1,4,13,42,54,40,50,40,38
2019/12/2 6:00,2.1,0.5,300.7,-17.5,-0.6,-0.6,-4.7,0.3,-0.5,0.5,762,12.3,4,12,42,52,42,52,42,40
2019/12/2 7:00,1.5,0.2,317.1,21.3,-0.6,-0.6,-4.6,0.3,-0.4,0.7,613,9.9,4,13,42,51,40,50,41,38
2019/12/2 8:00,0.5,0.1,292.9,-2.9,-0.6,-0.6,-4.6,0.4,-0.4,-0.9,151,2.4,4,11,40,43,38,49,39,37
2019/12/2 9:00,2.0,0.3,278.6,-17.2,-0.6,-0.6,-4.6,0.3,-0.4,0.5,694,11.2,4,12,38,45,37,47,37,36
2019/12/2 10:00,1.7,0.2,308.4,12.6,-0.6,-0.6,-4.5,0.3,-0.4,0.7,678,10.9,5,12,37,45,35,46,36,33
2019/12/2 11:00,1.4,0.1,274.3,-21.5,-0.6,-0.6,-4.5,0.3,-0.4,0.6,547,8.8,5,12,37,44,34,45,35,32
2019/12/2 12:00,2.6,0.5,252.8,-13.9,-0.7,-0.6,-4.6,0.6,-0.7,0.5,941,15.2,6,14,38,53,34,44,34,33
2019/12/2 13:00,4.4,0.7,243.4,1.2,27.9,118.7,-5.4,28.3,-0.2,0.9,1122,18.1,7,15,39,56,33,44,34,36
2019/12/2 14:00,6.5,0.6,249.8,-1.2,128.9,189.7,58.1,26.3,0.0,-1.8,1226,19.8,7,16,42,58,41,51,42,41
2019/12/2 15:00,5.0,0.9,234.1,-4.2,53.3,101.8,3.4,22.9,0.0,-1.3,1032,16.6,6,16,44,57,47,58,48,47
2019/12/2 16:00,6.2,0.4,235.7,3.7,118.4,153.6,88.9,11.9,0.0,-1.9,1180,19.0,5,15,44,57,48,59,48,40
2019/12/2 17:00,6.2,0.7,238.5,1.3,124.1,214.0,71.4,28.2,0.0,-1.8,1179,19.0,4,14,45,60,47,58,47,39
2019/12/2 18:00,5.1,0.6,244.5,-1.2,57.6,95.7,20.3,18.8,0.0,-1.4,1024,16.5,4,13,44,56,40,50,40,34
2019/12/2 19:00,4.7,0.2,255.3,1.7,41.7,58.0,26.9,5.1,0.0,-0.9,1000,16.1,4,12,42,55,35,45,35,28
2019/12/2 20:00,3.2,0.4,245.8,4.5,-0.7,-0.6,-4.7,0.6,-0.6,2.2,1249,20.1,4,12,42,58,33,43,34,35
2019/12/2 21:00,4.1,0.5,242.2,-5.9,24.2,46.6,2.6,9.4,0.0,-0.5,1000,16.1,4,13,43,56,40,50,40,41
2019/12/2 22:00,4.8,0.3,263.1,4.0,43.3,60.7,18.6,11.2,0.0,-1.1,1000,16.1,4,14,43,56,42,53,43,42
2019/12/2 23:00,2.9,0.4,242.2,1.8,-0.7,-0.6,-4.7,0.6,-0.6,2.4,1250,20.2,4,15,44,60,43,53,44,43
2019/12/3 0:00,5.2,0.3,236.8,-2.0,59.5,79.4,42.9,7.1,0.0,-1.7,1011,16.3,4,15,44,56,47,58,48,46
2019/12/3 1:00,5.7,0.3,246.7,2.6,85.7,115.1,64.3,12.6,0.0,-1.9,1074,17.3,4,13,43,56,43,54,43,34
2019/12/3 2:00,2.1,0.6,255.2,2.7,-0.3,10.9,-5.1,2.4,1.6,0.7,866,14.0,4,12,42,54,36,46,36,27
2019/12/3 3:00,3.0,0.4,250.0,1.8,-0.8,-0.6,-7.3,0.7,-0.8,0.7,1177,19.0,4,12,41,54,32,42,32,31
2019/12/3 4:00,1.6,0.3,222.4,-24.1,-0.6,-0.6,-4.6,0.3,-0.4,0.4,560,9.0,4,12,41,49,32,42,33,34
2019/12/3 5:00,2.2,0.5,235.8,-10.7,-0.6,-0.6,-4.7,0.4,-0.5,0.5,812,13.1,4,12,40,49,32,42,32,32
2019/12/3 6:00,2.2,0.5,221.3,-3.6,-0.6,-0.6,-4.5,0.3,-0.4,0.7,926,14.9,4,13,41,55,32,42,32,35
2019/12/3 7:00,1.4,0.2,238.3,-6.4,-0.6,-0.6,-4.7,0.3,-0.4,0.5,518,8.3,4,12,41,50,31,41,32,33
2019/12/3 8:00,2.8,0.6,204.9,-8.3,-0.8,-0.6,-4.7,0.7,-0.8,0.4,988,15.9,4,12,40,50,30,41,31,32
2019/12/3 9:00,2.4,0.8,243.5,12.2,-0.6,-0.6,-4.6,0.4,-0.5,0.6,971,15.6,4,13,41,53,31,41,31,34
2019/12/3 10:00,1.3,0.3,264.0,22.7,-0.6,-0.6,-4.5,0.5,-0.5,-0.3,349,5.6,5,13,41,45,30,40,31,32
2019/12/3 11:00,2.0,0.6,204.1,-37.2,-0.7,-0.6,-4.6,0.5,-0.5,-0.4,517,8.3,5,13,38,44,29,39,30,31
2019/12/3 12:00,2.3,0.7,198.6,-25.8,-0.8,-0.6,-4.6,0.7,-0.8,0.0,684,11.0,7,14,38,47,29,39,30,32
2019/12/3 13:00,5.9,1.2,213.9,0.9,109.2,226.2,-3.4,56.2,0.0,-1.1,1197,19.3,8,15,37,54,29,39,30,32
2019/12/3 14:00,5.2,0.9,214.9,-2.3,57.8,138.7,-0.4,31.5,0.0,-1.3,1053,17.0,9,16,41,56,36,46,37,38
2019/12/3 15:00,4.7,0.8,202.3,-2.8,43.4,104.9,5.2,22.9,0.0,-1.0,1019,16.4,9,17,43,55,41,51,42,42
2019/12/3 16:00,4.8,0.5,200.1,-2.4,44.6,70.2,9.3,12.8,0.0,-1.2,1005,16.2,8,17,43,56,46,57,47,46
2019/12/3 17:00,5.1,0.5,196.1,3.4,64.2,122.9,27.9,18.1,0.0,-1.5,1024,16.5,8,16,43,55,48,59,49,42
2019/12/3 18:00,3.0,0.6,210.1,2.3,-1.2,-1.1,-5.0,0.4,-1.8,1.3,1212,19.6,7,15,43,58,39,49,39,37
2019/12/3 19:00,5.1,0.7,206.9,3.7,61.2,130.8,23.4,21.1,0.0,-1.4,1039,16.7,7,14,43,56,35,45,35,32
2019/12/3 20:00,5.9,0.6,193.4,-1.3,95.3,175.0,27.4,26.1,0.0,-1.8,1117,18.0,7,14,43,57,36,46,36,32
2019/12/3 21:00,5.6,0.6,199.7,4.0,81.9,148.5,30.6,22.5,0.0,-1.7,1074,17.3,7,14,43,55,34,45,34,30
2019/12/3 22:00,6.8,0.7,185.9,0.9,167.5,309.0,87.5,42.9,0.0,-1.8,1287,20.8,7,14,45,61,42,52,42,34
2019/12/3 23:00,6.1,0.6,181.5,3.2,120.2,189.7,65.4,25.6,0.0,-1.8,1166,18.8,7,14,46,58,40,50,40,34
2019/12/4 0:00,6.6,0.8,181.3,-2.2,142.0,244.1,56.8,40.2,0.0,-1.8,1238,19.9,7,14,46,59,41,52,41,35
2019/12/4 1:00,4.8,0.6,180.3,4.6,55.3,110.9,15.7,20.4,0.0,-1.2,1009,16.3,7,14,46,57,41,51,41,35
2019/12/4 2:00,6.7,0.8,185.8,-2.5,149.4,224.5,80.5,31.7,0.0,-1.8,1269,20.5,8,14,45,60,41,51,41,35
2019/12/4 3:00,6.8,0.8,186.3,-4.7,159.1,282.2,82.0,33.1,0.0,-1.8,1288,20.8,8,14,46,60,42,52,42,35
2019/12/4 4:00,6.5,0.8,192.6,2.7,137.2,300.0,63.5,45.4,0.0,-1.8,1223,19.7,7,14,47,59,42,52,42,36
2019/12/4 5:00,6.5,0.8,203.9,1.4,135.6,259.9,74.4,34.5,0.0,-1.8,1225,19.7,7,14,46,59,40,50,40,34
2019/12/4 6:00,4.4,0.6,187.8,0.9,37.8,69.3,1.9,14.0,0.0,-0.8,1002,16.2,7,14,44,55,36,47,36,30
2019/12/4 7:00,4.8,1.3,198.0,2.4,50.6,154.4,-3.2,37.4,-0.1,-0.4,1096,17.7,8,13,43,58,33,43,34,36
2019/12/4 8:00,9.2,1.2,216.6,0.3,437.1,743.0,157.1,133.1,0.0,-1.8,1585,25.6,9,16,47,65,50,61,50,42
2019/12/4 9:00,9.7,1.3,221.8,2.1,517.2,824.3,230.4,136.8,0.0,-1.6,1596,25.8,9,16,53,69,58,68,57,43
2019/12/4 10:00,10.3,1.2,234.4,2.0,601.9,902.7,259.6,133.3,0.0,-1.2,1616,26.1,9,15,57,69,72,84,70,44
2019/12/4 11:00,8.2,1.0,241.4,3.0,306.2,587.3,68.5,84.9,0.0,-1.9,1516,24.4,9,14,54,66,62,72,60,42
2019/12/4 12:00,7.0,0.9,241.4,-3.6,176.2,351.7,70.5,59.6,0.0,-1.7,1354,21.8,8,15,54,65,51,62,51,42
2019/12/4 13:00,5.9,0.8,252.2,-1.0,100.7,236.7,34.2,34.3,0.0,-1.7,1129,18.2,10,15,51,60,50,60,49,41
2019/12/4 14:00,6.6,1.0,272.9,3.3,149.1,424.0,60.7,71.9,0.0,-1.9,1236,19.9,10,16,49,61,49,59,48,40
2019/12/4 15:00,3.9,1.3,263.8,2.1,23.1,153.8,-6.7,28.7,2.4,0.1,1058,17.1,10,16,48,57,45,55,45,38
2019/12/4 16:00,6.5,0.4,252.1,-2.3,136.7,171.3,99.9,14.5,0.0,-1.9,1239,20.0,9,15,46,59,42,53,42,34
2019/12/4 17:00,6.2,0.5,236.7,-3.5,114.1,154.8,78.0,16.7,0.0,-1.8,1173,18.9,8,15,46,58,42,52,42,36
2019/12/4 18:00,5.4,0.5,235.3,-3.8,66.9,100.4,44.0,10.7,0.0,-1.7,1041,16.8,7,14,45,56,39,49,39,33
2019/12/4 19:00,6.6,0.4,236.7,-2.4,144.3,180.7,117.0,12.7,0.0,-1.9,1248,20.1,6,14,44,59,39,50,39,33
2019/12/4 20:00,6.5,0.5,233.1,-3.2,131.3,187.4,83.7,23.5,0.0,-1.9,1227,19.8,6,13,44,58,38,49,38,33
2019/12/4 21:00,7.4,0.8,232.8,-3.7,220.3,371.3,90.7,65.2,0.0,-1.9,1397,22.5,6,13,46,61,42,52,42,34
2019/12/4 22:00,8.1,0.6,241.7,4.9,293.2,412.0,211.8,40.8,0.0,-1.9,1516,24.5,5,13,49,65,50,61,50,37
2019/12/4 23:00,7.7,0.6,231.4,-5.1,249.7,334.4,181.8,29.9,0.0,-1.8,1462,23.6,5,14,52,65,55,65,54,41
2019/12/5 0:00,7.7,0.7,228.2,-0.8,252.4,371.6,138.9,47.6,0.0,-1.8,1463,23.6,5,14,54,68,54,64,53,43
2019/12/5 1:00,8.7,0.7,234.6,-0.8,406.7,559.9,260.0,62.1,0.0,-2.0,1593,25.7,5,13,54,68,55,66,55,44
2019/12/5 2:00,7.2,0.9,230.8,1.4,211.6,326.2,107.0,45.8,0.0,-1.7,1380,22.3,5,13,55,67,54,65,54,44
2019/12/5 3:00,8.2,0.7,239.6,-1.3,318.0,485.0,193.5,52.4,0.0,-1.9,1530,24.7,5,13,54,68,53,63,52,43
2019/12/5 4:00,7.3,0.9,228.8,-3.8,224.4,448.9,102.4,63.5,0.0,-1.7,1397,22.5,5,13,54,66,51,62,51,42
2019/12/5 5:00,7.3,0.6,221.5,1.1,218.2,359.7,132.4,37.8,0.0,-1.8,1377,22.2,5,13,54,66,50,61,50,41
2019/12/5 6:00,6.7,0.9,222.9,-3.1,165.4,376.3,72.0,54.3,0.0,-1.5,1309,21.1,5,13,54,66,50,61,50,41
2019/12/5 7:00,6.8,1.0,219.9,0.6,174.5,399.1,29.3,58.3,0.0,-1.5,1339,21.6,6,13,54,65,49,60,49,41
2019/12/5 8:00,6.9,1.3,223.2,3.9,197.8,445.6,-1.7,81.7,0.0,-1.5,1362,22.0,6,14,54,66,53,64,52,42
2019/12/5 9:00,8.2,1.3,217.6,-1.7,320.2,679.0,-5.3,117.4,0.2,-1.3,1502,24.2,7,15,53,67,59,70,58,43
2019/12/5 10:00,9.4,1.2,214.8,-3.3,496.5,889.4,203.4,145.0,0.0,-1.6,1596,25.7,7,15,54,69,65,76,64,47
